id,source_id,source_name,title,content,published_at
4676,the-new-york-times,The New York Times,Hillary Clinton Reads Her Emails at Venice Art Show,We thought it was just a joke until Tuesday 9 a.m.  the curators said  when we saw the security services inside the exhibition space.  In the exhibition  Mr. Goldsmith makes public for the first time in printed format all the emails which  according to WikiLe… [+372 chars],2019-09-12T18:38:23Z
4680,the-new-york-times,The New York Times,Four Key Things You Should Know About Health Care,A recent study by the Mercatus Center at George Mason University a free-market center generally hostile to government programs estimates that for the 10 years between 2022 and 2031 the total national health costs for Senator Bernie Sanderss Medicare for All p… [+2466 chars],2019-09-12T15:00:05Z
4684,the-wall-street-journal,The Wall Street Journal,Procedures Formalized as Trump Impeachment Probe Continues,,2019-09-12T18:43:21Z
4688,cnn,CNN,US Treasury is seriously considering a 50-year bond,European Central Bank  acting quickly  Cuts Rates 10 Basis Points. They are trying  and succeeding  in depreciating the Euro against the VERY strong Dollar  hurting U.S. exports.... And the Fed sits  and sits  and sits. They get paid to borrow money  while we… [+77 chars],2019-09-12T14:55:33Z
4692,cbs-news,CBS News,White couple gives birth to Asian daughter after alleged fertility clinic mix-up,,2019-09-12T12:00:36Z
4696,bbc-news,BBC News,Bob Arum: The four key points for boxing promotion,Bob Arum worked as an attorney in the US Department of Justice during the Kennedy administration and says he had little interest in boxing until 1965  In Bob Arum's office hangs a picture of him embracing Muhammad Ali.  Both men have written on the photograph… [+5791 chars],2019-09-12T13:32:35Z
4700,the-irish-times,The Irish Times,Planning sought for 287 ‘build -to-rent’ apartments in Stillorgan,A planning application for 287 build-to-rent apartments  including studios  co-working and communal leisure areas  has been lodged with Dún Laoghaire-Rathdown County Council.   The proposed Strategic Housing Development is to be in six blocks at the Grange de… [+1473 chars],2019-09-12T19:28:24Z
4704,cnn,CNN,At least 50 dead in train derailment in the Democratic Republic of Congo,,2019-09-12T16:48:06Z
4708,business-insider,Business Insider,Netflix may have leaked the release date for 'The Witcher ' the upcoming adaptation of the hit video game and book series (NFLX),Netflix might have leaked the release date for  The Witcher   an upcoming adaptation of the hit video game and book series.    Though Netflix has been teasing the series for more than a year  the company hasn't officially announced a release date. However  a … [+1283 chars],2019-09-12T16:11:40Z
4712,the-new-york-times,The New York Times,The Great Flood Of 2019: A Complete Picture Of A Slow-Motion Disaster,Public interest in natural disasters tends to focus on big  discrete weather events like hurricanes. But flooding that unfolds over months across a broad area has a harder time breaking through. It is only when seen as a single  connected event that the stunn… [+3816 chars],2019-09-12T11:43:32Z
4716,cnn,CNN,GameStop CEO says company is in 'a tough place' and needs to change,New York (CNN Business)GameStop's new CEO  George Sherman  says the company  is in a tough place  and  needs to make some changes  to keep up with the video game industry.   GameStop's total global sales dropped 14.3% to $1.3 billion in the second quarter  th… [+4071 chars],2019-09-12T13:30:25Z
4720,cnn,CNN,Former MIT employee who helped conceal Jeffrey Epstein donations 'understood' existing policies were 'authorized',(CNN)A former MIT Media Lab employee who participated in efforts to keep donations from Jeffrey Epstein anonymous said that his actions were in line with what he understood were policies  authorized  by MIT when he started working there.   Notwithstanding my … [+4938 chars],2019-09-12T16:29:28Z
4724,the-new-york-times,The New York Times,Misha Nonoo  Close Personal Friend of Meghan Markle  Speaks,For each item bought  another one would be donated to Smart Works  an organization that provides clothing and interview training to unemployed women re-entering the work force. The collection would  in Ms. Markles words  per British Vogue  offer wardrobe opti… [+1645 chars],2019-09-12T15:00:02Z
4728,cnn,CNN,High schools embrace 'vape detectors' in fight against bathroom vaping,,2019-09-12T19:17:55Z
4732,the-new-york-times,The New York Times,Older Parent to Adult Child: Don’t Decide for Me,To the Editor:  Aging Parents Willfulness May Be Mismatched Goals  by Paula Span (The New Old Age  Sept. 3)  seems to presume that middle-aged adults have a right to intervene in their aging parents lives  choices and decisions. I flinch every time I hear I h… [+612 chars],2019-09-12T16:16:12Z
4736,bbc-news,BBC News,World 'losing battle against deforestation',Image copyrightReutersImage caption   Aerial view of a suspected illegal logging site in Brazil  A historic global agreement aimed at halting deforestation has failed  according to a report.   An assessment of the New York Declaration on Forests (NYDF) says i… [+3413 chars],2019-09-12T14:44:05Z
4740,abc-news,ABC News,Stocks rise as US  China ease trade tensions,U.S. stocks rose in early trading after the U.S. and China took more steps to ease tensions in their long-standing trade war that threatens to hurt the broader global economy.  Technology stocks led the gains for a second day and helped extend Wednesday's ral… [+2488 chars],2019-09-12T14:28:10Z
4744,cnn,CNN,With sequel  'Handmaid's Tale' saga turns on the light,Rebecca Wanzo is associate professor of Women  Gender  and Sexuality Studies at Washington University in St. Louis. She is currently completing a book   The Content of Our Caricature   about African-Americans and cartoon art. The views expressed in this comme… [+7502 chars],2019-09-12T17:16:04Z
4748,the-new-york-times,The New York Times,Business Leaders to Call on Congress to Act on Gun Violence,In addition to the expanded background checks  they are pressing the government to let federal courts issue temporary orders keeping guns out of the hands of people considered at risk of violence  under what is known as a red-flag law.  A week ago  Walmart  t… [+1600 chars],2019-09-12T09:07:59.504Z
4752,bbc-news,BBC News,Emmerdale: How do you write someone out of a soap?,Image copyrightGetty ImagesImage caption   The details of how Asan's character will be written out of the story aren't known yet.  Imagine you're writing the plot for a series with complicated and intricate storylines and suddenly you're told one of the actor… [+2707 chars],2019-09-12T15:48:34Z
4756,the-new-york-times,The New York Times,Thoughts  Prayers and Video Games,Politicians blame video games for violence but the data doesnt back them up.,2019-09-12T16:57:12Z
4760,abc-news,ABC News,The Latest: Officers surrounded house to capture fugitives,The Latest on husband and wife fugitives accused of murder who were captured in Arizona (all times local):  12:35 p.m.  Federal authorities say about 50 officers surrounded a remote Arizona house and arrested a couple accused of murder who had escaped a priso… [+1421 chars],2019-09-12T19:38:46Z
4764,the-irish-times,The Irish Times,Danielle McLaughlin wins £30 000 Sunday Times Audible Short Story Award,Irish writer Danielle McLaughlin has won the 2019 Sunday Times Audible Short Story Award  whose £30 000 (33 500) prize money makes it the worlds richest for a short story.  It caps a remarkable year for the former solicitor from Co Cork  who only took up writ… [+4890 chars],2019-09-12T19:30:00Z
4768,the-irish-times,The Irish Times,Brexit: ‘Absolutely not true I misled Queen’  says Boris Johnson,Boris Johnson has said it is absolutely not true that he misled the Queen over his reasons for proroguing parliament  after a Scottish court ruled the suspension was unlawful because he had done so to stop MPs scrutinising Brexit.   The British prime minister… [+268 chars],2019-09-12T14:12:45Z
4772,cbs-news,CBS News,Colorado gets first snow of the season,While Labor Day is the unofficial end of summer  it's not actually fall yet — but in Colorado  the mountains appear to have jumped straight into winter.  A late-summer cold front Wednesday night was expected to bring thunderstorms and a light dusting of snow … [+1100 chars],2019-09-12T18:36:11Z
4776,the-new-york-times,The New York Times,To Save a Ban on Gay Conversion Therapy  New York Will Repeal It,Im heartened that the City Council pulled back a statute that could undermine efforts nationally to end conversion therapy because it might be viewed as overly broad  said State Senator Brad Hoylman  a Manhattan Democrat  and the states only openly gay senato… [+1715 chars],2019-09-12T18:02:21Z
4780,the-new-york-times,The New York Times,Trade Talks Looming  U.S. and China Lower Their Guard  a Little,China has responded to the escalation by increasing tariffs on $75 billion of American goods. Chinese state-owned companies have also suspended their purchases of American soybeans  pork and other products  a severe hit to American farmers who have already lo… [+2107 chars],2019-09-12T17:55:49Z
4784,abc-news,ABC News,Celebrate New Year’s Eve 2019 at Disney’s Animal Kingdom Theme Park,Guests visiting Walt Disney World Resort this holiday season will roar in the New Year. Thats because Disneys Animal Kingdom Theme Park will be open until midnight to celebrate New Years Eve on December 31  2019.    Throughout the night  youll find special Ne… [+1041 chars],2019-09-12T15:00:04Z
4788,newsweek,Newsweek,Trump Critics Ridicule Him For Vaping Ban After Six Deaths  Say Guns Have Killed More,President Donald Trump said on Wednesday that his administration would soon roll out new guidelines that could put an end to flavored e-cigarettes after six reported deaths in the country. This could include pulling products off the market  with the exception… [+3042 chars],2019-09-12T03:07:56Z
4792,bbc-news,BBC News,BA cancels 27 Sept flights ahead of next pilot strike,Image copyrightReuters  British Airways has started emailing passengers to cancel flights two weeks ahead of another strike by pilots.  The industrial action on 27 September is expected to affect hundreds of flights and tens of thousands of passengers.  The d… [+1726 chars],2019-09-12T18:24:11Z
4796,business-insider,Business Insider,Voters rank how much they trust 2020 Democratic presidential candidates to handle international crises and war,If the eventual 2020 Democratic nominee for president defeats President Donald Trump  he or she will face myriad challenges when it comes to foreign policy.    From climate change and trade disputes to rising authoritarianism and global terrorism — there's a … [+3723 chars],2019-09-12T15:35:22Z
4800,al-jazeera-english,Al Jazeera English,India's actions have made separatism in Kashmir mainstream,On June 11  2010  I came face to face with the sad and violent reality of my homeland  Kashmir  for the first time in my life. I was leaving my tuition centre in the downtown area of the capital Srinagar when I heard shots. Within minutes panic took over the … [+7221 chars],2019-09-12T16:33:43Z
4804,the-wall-street-journal,The Wall Street Journal,Panel Approves Procedures for Impeachment Probe...,WASHINGTONThe House Judiciary Committee formalized procedures for its investigation into whether to recommend articles of impeachment against President   Trump    ratcheting up a probe that has lasted all year. The resolution  passed by the committee early Th… [+3493 chars],2019-09-12T14:34:37Z
4808,newsweek,Newsweek,Trevor Noah Calls Trump 'world's Worst Dad' after President Refers to Barron as Melania's Son,President Donald Trump may have been talking about his own 13-year-old son  but he acted like he was talking about a stranger  according to Trevor Noah.  The Daily Show host made fun of a press conference during which the president was discussing the dangers … [+2210 chars],2019-09-12T08:59:29Z
4812,business-insider,Business Insider,The FBI is reportedly investigating Facebook board member Peter Thiel's venture capital firm over allegations of 'financial misconduct',Federal authorities are reportedly investigating Mithril Capital  a venture capital firm cofounded by millionaire investor and Facebook board member Peter Thiel  over allegations of  financial misconduct.     Recode reported Thursday that the FBI and other US… [+2334 chars],2019-09-12T16:56:43Z
4816,cnn,CNN,Trump to speak in Baltimore for the first time since calling it a 'rodent infested mess',Washington (CNN)President Donald Trump is slated to speak at the House Republican Conference Member Retreat dinner in Baltimore Thursday evening -- his first time in the city since he called it a  rat and rodent infested mess.   Trump tweeted the comments in … [+3361 chars],2019-09-12T16:26:06Z
4820,bbc-news,BBC News,Christian Eriksen 'always happy' at Tottenham  says Spurs boss Mauricio Pochettino,Christian Eriksen joined Tottenham in 2013 from Ajax  Tottenham midfielder Christian Eriksen is  happy  at the club  says manager Mauricio Pochettino.   The Denmark international  27  was reported as seeking a  new challenge  in June but did not get a transfe… [+527 chars],2019-09-12T13:21:43Z
4824,reuters,Reuters,CORRECTED-UPDATE 1-Mexico's Pemex launches offer to prepay up to $14.7 billion of bonds,MEXICO CITY (Reuters) - Mexico’s Pemex said on Thursday it had launched a tender offer to prepay up to $14.7 billion of its bonds  in the largest financial operation to shore up the state oil firm since President Andres Manuel Lopez Obrador took office.   The… [+1260 chars],2019-09-12T17:04:58Z
4828,abc-news,ABC News,A glance at US mortgage rates: 30-year at 3.56%,U.S. long-term mortgage rates rose this week but remained at historically low levels  according to mortgage buyer Freddie Mac  <table><tr><td></td><td>This week</td><td>Last week</td><td>Year ago</td></tr><tr><td>30-year fixed</td><td>3.56</td><td>3.49</td><t… [+167 chars],2019-09-12T17:34:11Z
4832,espn,ESPN,Severino joining Yanks  could be 'game-changer',The New York Yankees expect Luis Severino to make his first start of the season on Tuesday  manager Aaron Boone announced Thursday.  Severino  who has been on the injured list with right shoulder rotator cuff inflammation and a lat strain  last pitched in the… [+1352 chars],2019-09-12T16:05:00Z
4836,newsweek,Newsweek,Skeletal Remains of Florida Man Missing for 22 Years Found After Submerged Car Spotted on Google Earth,The remains of a body found in a submerged vehicle last month have been identified as a man who went missing in Florida more than 20 years ago.  The Palm Beach County Sheriff's department was called on August 28 to reports of a car which was in a retention po… [+2132 chars],2019-09-12T08:32:17Z
4840,reuters,Reuters,Netanyahu says Israel won't tolerate Iran's 'aggression' from Syria: Interfax,MOSCOW (Reuters) - Israeli Prime Minister Benjamin Netanyahu told Russian President Vladimir Putin on Thursday that Israel will not put up with threats from Iran  which  in his words  was using Syrian territory for aggression  Interfax news agency reported.   … [+252 chars],2019-09-12T17:32:24Z
4844,newsweek,Newsweek,When Does 'black-ish' Come Back For Season 6? Tracee Ellis Ross Teases 'Girlfriends' Reunion and More Spoilers,In an era when so many classic sitcoms and drama shows have been rebooted and revived  fans have hoped for the return of The CW's iconic series  Girlfriends. And their prayers will finally be answeredwell  sort of.  The cast of Kelsey Grammer's hit series wil… [+2143 chars],2019-09-12T19:32:03Z
4848,the-irish-times,The Irish Times,Compostela review: Pilgrimage of self-discovery in the wake of social change,The New Theatre  Focusing on activist burnout after the abortion referendum  Compostela is a departure from recent Repeal productions. The plays central character  played by Miriam Needham  embarks on the 300km Camino walk. This manifests as an embodiment of … [+802 chars],2019-09-12T13:44:54Z
4852,reuters,Reuters,U.S. probes 553 000 Nissan Rogue SUVs for unintended emergency braking,WASHINGTON (Reuters) - The National Highway Traffic Safety Administration has opened a preliminary investigation into 553 000 Nissan Rogue sport utility vehicles after reports of their automatic emergency braking systems engaging without warning or an obstruc… [+1902 chars],2019-09-12T17:22:06Z
4856,newsweek,Newsweek,Twitter Explodes After Popeyes Announces 'Bring Your Own Bun (BYOB)' Policy to Fight Chicken Sandwich Shortage,Popeyes has come up with a unique solution for those upset by shortages of its popular chicken sandwiches by telling customers to bring their own bun. But some consumers are not impressed.  The fast-food chain made headlines in mid-August after launching a ch… [+2673 chars],2019-09-12T17:01:08Z
4860,newsweek,Newsweek,Anchor Krystal Ball Slams Rush Limbaugh in On-Air Response After He Falsely Claimed She Posed Nude,News anchor Krystal Ball slammed conservative political commentator Rush Limbaugh in an on-air response after he made a number of false accusations about her  including that she posed nude as a teenager.   Something like this happens and you're like  do I jus… [+2860 chars],2019-09-12T17:32:27Z
4864,the-new-york-times,The New York Times,Día de Muertos Barbie: Respectful Tribute  or ‘Obviously Cultural Appropriation’?,Halloween uses the spiderweb as a symbol for an abandonment a poor fit for Día de Muertos traditions  like family visits to cemeteries to clean headstones and leave offerings of flowers  decorations  bread and candles.  There are a lot of things that are bein… [+1068 chars],2019-09-12T16:49:38Z
4868,bbc-news,BBC News,Google to pay €1bn to end French tax probe,Image copyrightGetty Images  Google is to pay French authorities almost 1bn (£900 000) to end a long-running investigation into its taxes.  The settlement includes a 500m fine and additional taxes of 465m  but it is less than the tax bill authorities had accu… [+1124 chars],2019-09-12T16:04:39Z
4872,al-jazeera-english,Al Jazeera English,China urges US to take steps to ensure N. Korea talks resume,China urged the United States on Thursday to adopt a more conducive approach towards North Korea  in order to restart stalled nuclear talks after Pyongyang indicated it wanted to resume negotiations.   North Korea said on Monday it was willing to restart nucl… [+2392 chars],2019-09-12T06:59:09Z
4876,abc-news,ABC News,Mazzola to succeed Davis as Lyric Opera music director,There will be two Italian music directors in Chicago.  Enrique Mazzola will become the top conductor at the Lyric Opera of Chicago following the retirement of Andrew Davis at the end of the 2020-21 season. Mazzola joins Riccardo Muti  music director of the Ch… [+2994 chars],2019-09-12T18:50:32Z
4880,reuters,Reuters,Woodford listed fund says corporate director to cut valuation in one of its holdings,(Reuters) - Woodford Capital Patient Trust  the listed trust run by under-fire money manager Neil Woodford  said its authorized corporate director Link Fund Solutions would cut the valuation of its stake in one of the company’s holdings.   WPCT said the adjus… [+201 chars],2019-09-12T17:50:07Z
4884,the-wall-street-journal,The Wall Street Journal,Forever 21 Plans to File for Bankruptcy as Many Retailers Struggle - The Wall Street Journal,Teen retailer Forever 21 Inc. plans to file for bankruptcy as soon as Sunday  according to people familiar with the matter  as slow sales  online rivals and changing consumer habits take a rising toll on many bricks-and-mortar chains.  Retailers closed more s… [+229 chars],2019-09-12T01:30:00Z
4888,cbs-news,CBS News,Saudi princess found guilty of ordering plumber's beating,Paris — The only daughter of Saudi Arabia's King Salman has been found guilty by a Paris court of charges that she ordered her bodyguard to detain and strike a plumber for taking photos at the Saudi royal family's apartment in the French capital. Prosecutors … [+1848 chars],2019-09-12T14:34:12Z
4892,cnn,CNN,He was nervous about the first day of school  so his school bus driver held his hand for support,(CNN)We've all been there. The first-day-of-school jitters. For one Wisconsin student it started on the school bus  last week.  Axel started 4K last week  which is a pre-kindergarten year for kids 4 and under in an elementary school setting. His mom  Amy John… [+2025 chars],2019-09-12T17:31:31Z
4896,abc-news,ABC News,Putin  Netanyahu meet before Israeli parliamentary election,Ahead of Israel's early parliamentary election next week  Russian President Vladimir Putin says the Kremlin has an interest in who wins power.  Putin spoke Thursday at the opening of a meeting with Israeli Prime Minister Benjamin Netanyahu in the southern Rus… [+493 chars],2019-09-12T17:56:05Z
4900,cnn,CNN,Tennessee gives scholarship to boy bullied for his homemade T-shirt and welcomes him to the Class of 2032,(CNN)Most elementary school kids don't have their college plans firmed up  but the University of Tennessee super-fan who was bullied for his homemade T-shirt can mark that off of his list.   In recognition of the fourth-grader's Volunteer spirit  the universi… [+1248 chars],2019-09-12T17:52:29Z
4904,the-new-york-times,The New York Times,‘Moonlight Sonata’ Review: A Deaf Family Connected by Beethoven,The documentaryMoonlight Sonata: Deafness in Three Movements places the work of Ludwig van Beethoven in an intimately modern context. Like the storied composer at the end of his career  the filmmaker Irene Taylor Brodskys 11-year-old son and her parents are d… [+1598 chars],2019-09-12T11:00:02Z
4908,the-irish-times,The Irish Times,Gardaí lack training to deal with racially motivated crimes – report,,2019-09-12T19:33:38Z
4912,abc-news,ABC News,Kosovo PM cancels trip to Czech summit after strong comments,Kosovo's prime minister has cancelled his participation at a summit of Central European countries following denigrating words from the Czech president against his country.  Prime Minister Ramush Haradinaj said Thursday he told his Czech counterpart Andrej Bab… [+600 chars],2019-09-12T14:26:06Z
4916,abc-news,ABC News,Prague to remove monument to WWII Soviet commander,A district in Prague  the capital of the Czech Republic  is set to remove a statue of a Soviet World War II commander Ivan Konev from its site  a move that will likely anger Russia.  Marshall Konev led the Red Army forces that liberated large parts of Czechos… [+580 chars],2019-09-12T16:04:06Z
4920,bbc-news,BBC News,Law leads Europe in opening foursomes at Solheim Cup,England's Bronte Law and Spain's Carlota Ciganda will lead Europe in the opening Solheim Cup match  <table><tr><th>2019 Solheim Cup: Europe v United States</th></tr>  <tr><td>Venue: Gleneagles  Scotland Dates: 13-15 September Starts: 08:10 BST</td></tr><tr><t… [+2577 chars],2019-09-12T17:19:08Z
4924,reuters,Reuters,Washington  Beijing lay ground for trade deal talks; China buys U.S. soybeans,BEIJING/WASHINGTON (Reuters) - The United States on Thursday welcomed China’s renewed purchases of U.S. farm goods while maintaining the threat of U.S. tariff hikes as the world’s two largest economies prepared the ground for talks aimed at breaking the logja… [+4808 chars],2019-09-12T19:47:14Z
4928,abc-news,ABC News,Some world hot spots see possible openings in Bolton firing,In the world's hot spots from Iran to North Korea and even among allies some see opportunity in President Donald Trump's firing of his national security adviser  John Bolton.  The hawkish Bolton repeatedly pushed Trump toward using military force and sanction… [+4579 chars],2019-09-12T15:13:41Z
4932,abc-news,ABC News,Rochester Catholic diocese in New York files for bankruptcy,The Roman Catholic Diocese of Rochester in New York has filed for bankruptcy.  The Democrat &amp; Chronicle says the diocese filed a petition for Chapter 11 reorganization Thursday.  Rochester becomes the first of the state's eight dioceses to seek protection… [+663 chars],2019-09-12T15:10:11Z
4936,bbc-news,BBC News,Roman skeletons found holding hands were both men,Image copyrightUniversity of BolognaImage caption   The skeletons  buried in Roman times  have been holding hands for around 1 500 years  Researchers have found that a couple of skeletons known as the Lovers of Moderna  because they are holding hands  were bo… [+720 chars],2019-09-12T10:26:52Z
4940,cnn,CNN,Nevada hot air balloon crash sends seven to Las Vegas hospital,(CNN)Seven people were taken to a hospital after a hot air balloon crash near Goodsprings  Nevada  about 40 miles southwest of Las Vegas  a hospital official said Thursday.  One patient was taken by helicopter to University Medical Center in Las Vegas and six… [+429 chars],2019-09-12T19:26:44Z
4944,the-irish-times,The Irish Times,Cathay Pacific Hong Kong to Dublin flights suspended until end-March,Cathay Pacifics direct flights from Hong Kong to Dublin have been caught in the crossfire of the anti-government protests  as the carrier announced on Thursday it would be suspending the direct service until the end of March next year.  In the face of widespr… [+2964 chars],2019-09-12T14:35:27Z
4948,business-insider,Business Insider,Sony makes the best noise-cancelling headphones you can buy  and they're $80 off right now,The Sony WH-1000XM3 headphones are some of the best noise cancelling headphones out there  and we've seen them get discounted to $300 a number of times. Now  however  they've been discounted by even more — you can currently get the headphones for $279.99  whi… [+1136 chars],2019-09-12T17:38:00Z
4952,business-insider,Business Insider,Cadillac has affirmed its commitment to BMW-beating performance with the new CT4 sedan (GM),For years  Cadillac has tried to challenge BMW at the Bavarians' own game: high-performance sports sedans.    But the brand is moving away from that preoccupation  as it becomes the lead all-electric nameplate for General Motors' future and shifts its portfol… [+2715 chars],2019-09-12T19:35:05Z
4956,the-irish-times,The Irish Times,European downturn may force Germany to confront the truth about the euro,Last weekend European policymakers gathered on the glistening shores of Lake Como for the Ambrosetti business forum. I heard three things. The downturn in the eurozone economy looks perilously like the prelude to recession. The European Central Banks monetary… [+5101 chars],2019-09-12T12:24:25Z
4960,newsweek,Newsweek,Netflix's 'Unbelievable': The Real Story of Marie  a Rape Survivor Who Wasn't Taken Seriously,Netflix's new drama series Unbelievable  premiering Friday  really does have to be seen to be believed.  The eight-part limited series is based on the real-life story of 18-year-old Marie  who  in 2008  reported that she was raped at knifepoint  later recante… [+2962 chars],2019-09-12T17:20:00Z
4964,the-irish-times,The Irish Times,Man charged with burglary at home of man found dead in Cork,A 41-year-old man has been remanded in custody after he was charged with burglary following a Garda investigation into the death of a man whose body was found in Cork city at the weekend.  Keith OHara from Cahergal Avenue  Mayfield was brought before Cork Dis… [+1460 chars],2019-09-12T11:06:26Z
4968,the-new-york-times,The New York Times,Elizabeth Warren’s Social Security Plan: Raise Benefits by $200 a Month,Older Americans  who would see the most immediate benefits from Ms. Warrens proposal  represent a sizable voting block in the Democratic primary race. In 2016  nearly three in 10 Democratic caucusgoers in Iowa were 65 and older  according to polls of voters e… [+2038 chars],2019-09-12T12:02:13Z
4972,reuters,Reuters,Telecom Italia may discuss savings shares' conversion at Sept. 26 board meeting,MILAN  Sept 12 (Reuters) - Telecom Italia (TIM) may resume discussions on a conversion of its savings shares into ordinary stock at a board meeting on Sept. 26  a source close to the situation said on Thursday.   The conversion of non-voting savings shares is… [+807 chars],2019-09-12T17:57:09Z
4976,bbc-news,BBC News,VAR: Four decisions fail to be overturned in Premier League this season,Leicester City's Youri Tielemans was involved in an incident with Bournemouth's Callum Wilson which should have seen him sent off on 31 August  The video assistant referee failed to overturn four decisions it should have done during the first four rounds of P… [+1493 chars],2019-09-12T17:52:38Z
4980,the-irish-times,The Irish Times,Brexit: Johnson says it is ‘absolutely' not true he misled Queen,Boris Johnson has said it is absolutely not true that he misled the queen over his reasons for proroguing parliament  after a Scottish court ruled the suspension was unlawful because he had done so to stop MPs scrutinising Brexit.  The British prime minister … [+4967 chars],2019-09-12T14:12:45Z
4984,cbs-news,CBS News,Health care dominates 2019 ad spending  Axios reports,,2019-09-12T16:05:49Z
4988,abc-news,ABC News,Edmund White to receive honorary National Book Award,Winning an honorary National Book Award has Edmund White thinking about the more pleasurable moments of the writing life.   Everybody always complains about it  but it occurred to me the other day that it is better than working and you meet lots of interestin… [+4367 chars],2019-09-12T14:21:15Z
4992,bbc-news,BBC News,Ashes 2019: 'Hated' Mitchell Marsh the unlikely foe who ripped through England,Media playback is not supported on this device  Highlights: Buttler gives England hope after Marsh takes four  <table><tr><th>Men's Ashes: England v Australia  fifth Specsavers Test (day one of five)</th></tr>  <tr><td>England 271-8: Buttler 64*  Root 57  M M… [+4048 chars],2019-09-12T19:39:31Z
4996,abc-news,ABC News,US long-term mortgage rates rise  with 30-year at 3.56%,U.S. long-term mortgage rates rose this week but remained at historically low levels.  Mortgage buyer Freddie Mac says the rate on the 30-year  fixed-rate mortgage increased to 3.56 percent from 3.49 percent last week. Average rates on the benchmark loan have… [+253 chars],2019-09-12T15:26:42Z
5000,newsweek,Newsweek,Florida Woman Arrested For Spanking Child With Belt,A woman in Florida is being charged with child abuse after spanking a child with a belt.  According to the Okaloosa County Sheriff's Office (OCSO)  Stephania Lynn Laswell struck an unnamed child with a belt  leaving bruising that was still visible on the chil… [+3011 chars],2019-09-12T14:29:34Z
5004,bbc-news,BBC News,County Championship: Somerset beat Yorkshire to go back on top of table,Josh Davey's figures were the best of his career in first-class cricket  <table><tr><td>Specsavers County Championship Division One  Cooper Associates County Ground (day three):</td></tr><tr><td>Somerset 199 &amp; 329: Abell 62  Hildreth 58; Maharaj 5-122</td… [+3242 chars],2019-09-12T14:39:28Z
5008,cbs-news,CBS News,Cherokee Nation names first delegate to Congress,,2019-09-12T02:20:08Z
5012,the-irish-times,The Irish Times,Macron ally under investigation for financial impropriety,The president of the French national assembly  Richard Ferrand  has been formally placed under investigation by three judges on suspicion of illegally benefitting from his former job as the director of a semi-private health insurance company in Brittany.  Mr … [+3445 chars],2019-09-12T18:17:53Z
5016,the-new-york-times,The New York Times,When Your Commander in Chief Is Also Providing Your Hotel Room,The military says the vast majority of American military personnel who have passed through since 2016 have stayed at other area hotels  not Mr. Trumps. Those who did stay there paid a discounted rate of as little as $130 a night  compared to a typical price o… [+1630 chars],2019-09-12T15:22:25Z
5020,reuters,Reuters,Top Turkish court orders release of jailed Cumhuriyet journalists,ANKARA (Reuters) - Turkey’s Supreme Court of Appeals ordered on Thursday the release of six former employees of the opposition Cumhuriyet newspaper who were jailed on terrorism-related charges  two of the newspaper’s lawyers said.   The top court’s ruling tha… [+1251 chars],2019-09-12T16:56:31Z
5024,cnn,CNN,Plane carrying 326 passengers diverted after pilot spills coffee,(CNN) A transatlantic flight was forced to divert to the Republic of Ireland because a pilot spilled a cup of coffee on the aircraft's controls  it has emerged.  The 49-year-old pilot  who has over 13 000 hours of flying experience  had been given a cup of co… [+1598 chars],2019-09-12T16:25:16Z
5028,cnn,CNN,Plastic alternatives could worsen marine pollution  report finds,,2019-09-12T16:14:33Z
5032,cbs-news,CBS News,Texas oil tycoon T. Boone Pickens has died at 91,T. Boone Pickens  a brash and quotable oil tycoon who grew even wealthier through corporate takeover attempts  died Wednesday at age 91. Pickens' spokesman Jay Rosser confirmed the death to The Associated Press. Pickens suffered a series of strokes in 2017 an… [+6778 chars],2019-09-12T02:40:56Z
5036,abc-news,ABC News,Prosecutors: Indiana woman stole $18K meant for boy's burial,An Indiana woman has been arrested for allegedly stealing money intended for the burial plot and headstone of a 3-year-old boy who died in a hot car.  Thirty-seven-year-old Caroline Rich  of Evansville  was being held Thursday on $5 000 bond on preliminary th… [+657 chars],2019-09-12T19:33:56Z
5040,reuters,Reuters,Diageo unions demand 5% pay rise as they prepare for strikes: source,(Reuters) - Unions at Diageo (DGE.L) are demanding a 5% pay rise for workers due to go on strike in Scotland later this month and believe the stoppages will cost the drinks company 1 million pounds ($1.2 million) a day  a source familiar with the matter said.… [+2535 chars],2019-09-12T18:31:42Z
5044,al-jazeera-english,Al Jazeera English,Killing Indonesia's Wildlife,,2019-09-12T13:45:10Z
5048,cnn,CNN,SmileDirectClub's IPO: The stock will start trading Thursday,,2019-09-12T13:08:55Z
5052,reuters,Reuters,Peru to start uprooting coca plants in top drug-trafficking region,LIMA (Reuters) - Peruvian security forces will start eradicating illegal coca plants for the first time in a lawless jungle region that produces most of the cocaine in the country  the government announced on Thursday.   Authorities want to push back against … [+1598 chars],2019-09-12T18:32:44Z
5056,the-irish-times,The Irish Times,Higgins view on Defence Forces’ pay reflects ‘Government concern’,Tánaiste Simon Coveney has said that he does not have huge concerns about President Michael D Higginss support for better pay for members of the Defence Forces.   I think President Higgins was reflecting a concern and a frustration in Government  Mr Coveney t… [+3465 chars],2019-09-12T19:22:37Z
5060,cbs-news,CBS News,Trump's crackdown on flavored vaping products unlikely to take effect soon,President Trump said Wednesday that a ban on most flavored vaping products is the right response to what health officials call an  epidemic  of e-cigarette use by teenagers. Health and Human Services Secretary Alex Azar announced the FDA will soon issue guida… [+2535 chars],2019-09-12T13:30:29Z
