id,source_id,source_name,title,content,published_at
5533,the-new-york-times,The New York Times,Israeli Arabs Get a Second Chance to Oust Netanyahu. Will They Use It?,If you dont come out to vote  he warned  this is where were headed.  He understands that if 65 percent of the Arab citizens vote  he wont be prime minister anymore  Mr. Odeh said. Hes only thinking about the election. He doesnt think about relations between A… [+1149 chars],2019-09-14T14:50:21Z
5537,the-new-york-times,The New York Times,A Debate Recap  and a Debate Preview: This Week in the 2020 Race,The next set of debates are in October  and yes  they might once again be a set. The billionaire impeachment activist Tom Steyer qualified last weekend  meaning at least 11 candidates are set to participate  and the Democratic National Committee could split t… [+505 chars],2019-09-14T12:12:39Z
5541,business-insider,Business Insider,A terrifying new animation shows how 1 'tactical' nuclear weapon could trigger a US-Russia war that kills 34 million people in 5 hours,More than 91 million people in Russia  the US  and NATO-allied countries might be killed or injured within three hours following a single  nuclear warning shot   according to a terrifying new simulation.    The simulation is called  Plan A   and it's an audio… [+1750 chars],2019-09-14T13:00:00Z
5545,the-irish-times,The Irish Times,Elarqam could spell trouble for Magical in Champions Weekend showpiece,For the first time in the six-year history of Irish Champions Weekend  the Curragh looks like taking centre stage. Once again it hosts four of the six Group One events studded through Irish flat racings 4.6 million showpiece event of the year.  But it is the … [+3807 chars],2019-09-14T05:00:00Z
5549,abc-news,ABC News,Zimbabwe's Mugabe to be honored at state funeral,African heads of state and envoys are gathering to attend a state funeral for Zimbabwe's founding president  Robert Mugabe   whose burial has been delayed for at least a month until a special mausoleum can be built for his remains.  The service and viewing of… [+2991 chars],2019-09-14T07:23:28Z
5553,bbc-news,BBC News,Scotland's papers: David Cameron's 'revenge' and 'I'm sorry  I failed',Drone strikes set Saudi oil facilities ablazeThe fires are now under control at Abqaiq and Khurais  state media say.,2019-09-14T07:56:00Z
5557,cnn,CNN,New Italian government lets migrant rescue ship dock after Salvini's departure,(CNN)In a sign that Italy's new government will reject the previous administration's hostile stance towards migrants  an aid ship carrying 82 people rescued from the Mediterranean has been granted permission to dock and let them disembark on Lampedusa  SOS Me… [+1371 chars],2019-09-14T15:41:39Z
5561,cnn,CNN,British royals deny vetting Netflix series 'The Crown',London (CNN)The British royal family has denied any involvement with the Netflix series  The Crown   which depicts the life of Queen Elizabeth II  after writer Peter Morgan claimed to meet regularly with  people who are very high-ranking and very active withi… [+1349 chars],2019-09-14T10:57:16Z
5565,al-jazeera-english,Al Jazeera English,White House confirms Osama bin Laden's son killed in US operation,The White House has confirmed the death of Hamza bin Laden  son of slain al-Qaeda leader Osama bin Laden and himself a notable figure in the group.  The younger bin Laden was killed in a US counterterrorism operation  a statement released on Saturday said  ad… [+2621 chars],2019-09-14T14:26:12Z
5569,cbs-news,CBS News,New documentary explores the true roots of country music,Country music has never gotten the kind of comprehensive treatment that Ken Burns gives it in his latest documentary which traces its roots back to America's coming of age from the fiddlers and the banjo players to Jimmie Rodgers and his yodeling.    I sudden… [+2901 chars],2019-09-14T15:46:54Z
5573,business-insider,Business Insider,Viking Cruises is trying to set a record for the world's longest cruise with a 245-day journey that costs over $90 000 per person. Here's what the ship it's using looks like.,Viking Cruises is attempting to set the record for the world's longest continuous passenger cruise.    Its  ultimate world cruise   which set sail on August 31 from London  will spend a total of 245 days visiting 51 countries across six continents. Tickets fo… [+143 chars],2019-09-14T13:18:00Z
5577,the-new-york-times,The New York Times,Drones Strike Big Saudi Refineries  and Houthis Claim Responsibility,In a report presented to the United Nations Human Rights Council in Geneva this week  a panel of experts said both sides in the conflict were committing horrific human rights abuses including arbitrary killings  rape and torture  with impunity. The atrocities… [+1016 chars],2019-09-14T12:35:11Z
5581,business-insider,Business Insider,I use high-yield savings accounts to earn 200 times more on my money  and I can tell you the best ones have 3 specific features,I have opened a few high-yield savings accounts over the years for different purposes  and I regularly recommend them to friends and family looking for the best place to store their hard earned money.    Unlike a checking account  I won't touch my savings acc… [+3468 chars],2019-09-14T15:45:00Z
5585,the-irish-times,The Irish Times,US confirms death of son of Osama bin Laden in counter-terrorism operation,Hamza bin Laden  the son of the late al-Qaeda leader Osama  has been killed in a US counter-terrorism operation in the Afghanistan-Pakistan region  White House officials have said.  A statement gives no further details  such as when Hamza bin Laden  who had b… [+835 chars],2019-09-14T14:06:38Z
5589,abc-news,ABC News,'Humanitarian corridor' out of rebel-held Idlib goes unused,Syrian state media is reporting that government troops have opened a secured corridor to allow residents of the last rebel-held stronghold to leave but no one came out.  State news agency SANA said Saturday that militants controlling most of Idlib province  h… [+567 chars],2019-09-14T11:09:11Z
5593,cnn,CNN,Tropical storm Humberto gets closer to the area devastated by a hurricane in northwestern Bahamas,,2019-09-14T05:36:45Z
5597,cnn,CNN,A boy's condition quickly worsened  as his family desperately sought a donor. Then a transplant nurse stepped forward,(CNN)As a nurse in the transplant intensive care unit at Froedtert Hospital in Milwaukee  Cami Loritz is used to treating patients  not being one herself.  But when she learned that she was a match for a young boy with irreversible liver failure  she made the… [+3435 chars],2019-09-14T14:41:12Z
5601,reuters,Reuters,Foreign leaders  supporters bid farewell to Zimbabwe's Mugabe,HARARE (Reuters) - Foreign leaders  supporters and ordinary citizens gathered at a national stadium on Saturday to bid farewell to Zimbabwe’s founder Robert Mugabe  after a week of disputes over his burial that have threatened to undermine President Emmerson … [+2478 chars],2019-09-14T08:47:52Z
5605,abc-news,ABC News,A humbled Macron tries the common touch to win back France,The warehouse that French President Emmanuel Macron visited was hundreds of miles and a world away from the prestige of the G-7 summit he hosted a few weeks earlier.  And the people Macron was trying to win over this time weren't heads of state like President… [+3943 chars],2019-09-14T07:08:27Z
5609,newsweek,Newsweek,NYPD Officer Pleads Guilty to Assault and Trespassing for Breaking Into Nashville Family's Home and Threatening Them With the N-Word,New York police officer Michael J. Reynolds  25  entered a no contest plea Thursday on charges that he broke into a Nashville residence in July 2018  and threatened the family that lived there with the n-word.  Reynolds faces charges of one count of aggravate… [+2302 chars],2019-09-14T00:41:13Z
5613,abc-news,ABC News,Egypt officials: Attack kills 3 forces  3 militants in Sinai,Egyptian security officials say at least three forces and three militants have been killed in a militant attack on a checkpoint in restive northern Sinai province.  They say the militants opened fire Saturday on the Mahajr checkpoint in the coastal city of El… [+530 chars],2019-09-14T13:04:26Z
5617,reuters,Reuters,UK condemns Houthi drone attack on Saudi oil facilities,LONDON  Sept 14 (Reuters) - Britain condemned a drone attack on Saudi Arabian oil facilities on Saturday  and said that Yemen’s Houthi rebel group should stop targeting Saudi civilian and commercial infrastructure.   Yemen’s Iran-aligned Houthi group attacked… [+594 chars],2019-09-14T15:46:28Z
5621,al-jazeera-english,Al Jazeera English,Who are the main candidates in Tunisia's presidential election?,Tunisia's presidential race features 26 candidates  including two women  vying to replace the country's late leader Beji Caid Essebsi who died in July.  Tunisia's president controls foreign and defence policy and can also block legislation passed by parliamen… [+5579 chars],2019-09-14T07:25:16Z
5625,bbc-news,BBC News,John Burcow's conduct 'sometimes feels like bullying',Media captionJohn Bercow's most memorable moments as Speaker of the House  Conduct of outgoing Commons speaker John Bercow that  sometimes feels like bullying  has been questioned by a contender to replace him.  Labour MP Chris Bryant says he  hates it when t… [+1892 chars],2019-09-14T11:46:02Z
5629,abc-news,ABC News,Kashmiris allege night terror by Indian troops in crackdown,The Indian soldiers descended on Bashir Ahmed Dar's house in southern Kashmir on Aug. 10  a few days after the government in New Delhi stripped the disputed Himalayan region of its statehood and launched a crackdown. Over the next 48 hours  the 50-year-old pl… [+8141 chars],2019-09-14T08:32:13Z
5633,business-insider,Business Insider,DOJ to investigate sexual abuse within US Olympic organizations - Business Insider,COLORADO SPRINGS  Colo. (AP) — Federal investigators are looking into the way the US Olympic and Paralympic Committee and national governing bodies of Olympic sports handled sex-abuse allegations  people with knowledge of the investigations told The Associate… [+2931 chars],2019-09-14T00:35:53Z
5637,business-insider,Business Insider,Google is finally changing its algorithm to boost original reporting  which is something that Facebook and Apple News still aren’t great at (GOOG  GOOGL  AAPL  FB),In a blog post on Thursday  Google announced algorithm changes aimed at elevating original reporting.    When you search for a news story  Google's algorithm ranks certain articles above others. In the past  both the Search and News algorithms have been criti… [+4580 chars],2019-09-14T13:42:00Z
5641,business-insider,Business Insider,Too much success can kill a startup. Meet Menlo Ventures' new 'inflection stage' fund that helps young startups dealing with late-stage problems.,The massive funding rounds going to startups aren't just squeezing out early-stage investors. They're forcing companies to grow at all costs  whether or not the founders are ready for it.    Menlo Ventures has created a fund dedicated solely to these founders… [+3371 chars],2019-09-14T13:00:00Z
5645,bbc-news,BBC News,2019/09/14 13:00 GMT,The latest five minute news bulletin from BBC World Service.,2019-09-14T13:06:00Z
5649,bbc-news,BBC News,Vuelta a Espana: Roglic set to become Slovenia's first Grand Tour winner,Primoz Roglic crossed the line fifth to preserve his lead going into tomorrow's processional final stage  Primoz Roglic is set to become Slovenia's first Grand Tour winner after retaining his overall lead following the penultimate stage of Vuelta a Espana.  H… [+2143 chars],2019-09-14T16:40:03Z
5653,reuters,Reuters,Saudi Arabia's oil supply disrupted after drone attacks: sources,DUBAI/LONDON (Reuters) - Saudi Arabia’s oil production and exports have been disrupted  said three sources familiar with the matter  after drone attacks on two Aramco plants on Saturday  including the world’s biggest oil processing facility.   One of the sour… [+485 chars],2019-09-14T13:31:39Z
5657,the-new-york-times,The New York Times,‘The Education of Brett Kavanaugh’ Takes a Hard Look at the Supreme Court Justice and His Accusers,What they do instead is almost too cruel: use his mothers words against him. In an extremely satisfying epilogue  Pogrebin and Kelly invoke as a guide something Martha Kavanaugh  who was a state prosecutor  would often say at the dinner table: Use your common… [+1263 chars],2019-09-14T09:00:07Z
5661,abc-news,ABC News,Yemeni officials say rebel shelling kills 13 civilians,Yemeni security officials say shelling by Houthi rebels has killed at least 13 civilians including women and children in the provinces of Hodeida and Taiz.  The officials said Saturday the attacks killed at least 11 people  including six from one family  sout… [+513 chars],2019-09-14T09:51:52Z
5665,the-irish-times,The Irish Times,Seán Moncrieff: What do Fintan O’Toole and Donald Trump have in common?,Donald Trump  weddings and Fintan OToole. Bear with me.  Not too long ago I was at a wedding. Wedding tables can be tricky  depending on how much the bride and groom subscribe to the idea that a stranger is a friend you havent yet met.   Ive sat beside people… [+3371 chars],2019-09-14T05:00:00Z
5669,business-insider,Business Insider,Former UK prime minister David Cameron revealed he thinks about Brexit 'every single day' and attacked Tory Leave rivals for behaving 'appallingly',Former British prime minister David Cameron has revealed that he thinks about the Brexit referendum  every single day  and attacked Leave campaigners Boris Johnson and Michael Gove for behaving  appallingly.     Cameron  who stepped down as prime minister aft… [+4372 chars],2019-09-14T11:26:20Z
5673,the-irish-times,The Irish Times,Pilates: Objective understood  done and realised,The most important lesson Ive learned in the whole great arc of my fitness career is just because you hated it the first time  doesnt mean its not for you.  This is why I returned to Pilates  which I previously felt was like soulless yoga (functional  painful… [+2683 chars],2019-09-14T05:01:00Z
5677,bbc-news,BBC News,2019/09/14 08:00 GMT,The latest five minute news bulletin from BBC World Service.,2019-09-14T08:06:00Z
5681,cnn,CNN,Long Island City tries to move on after Amazon HQ2 debacle,New York (CNN Business)If you walk around Long Island City on any given day  you'll see cranes everywhere and new apartment buildings popping up seemingly overnight. Improvements are being made to multiple subway stations. And new businesses are opening  incl… [+5946 chars],2019-09-14T11:54:54Z
5685,the-irish-times,The Irish Times,Beef dispute: Creed urges groups to step back from ‘entrenched positions’,Talks have gotten underway in another attempt to resolve the increasingly bitter beef dispute.  Minister for Agriculture Michael Creed convened the discussions at his departments offices in Dublin days after processors said they had temporarlily laid off some… [+2574 chars],2019-09-14T11:34:28Z
5689,cbs-news,CBS News,Beto O'Rourke's debate comments could complicate new gun proposals,,2019-09-14T11:50:55Z
5693,reuters,Reuters,Overshadowed by U.S. corruption probe  UAW  GM near contract deadline,DETROIT  Sept 14 (Reuters) - Overshadowed by a mushrooming U.S. federal corruption probe into top union officials that has created uncertainty for collective bargaining talks  the contract between the United Auto Workers (UAW) and General Motors Co will expir… [+2654 chars],2019-09-14T11:00:00Z
5697,abc-news,ABC News,Gunmen kill 4 Pakistani troops in attacks near Afghan border,Pakistan says gunmen have killed four of its soldiers in two different attacks in the country's northwest near the Afghan border.  A military statement Saturday says troops building a fence along the border in the Dir area came under attack from across the bo… [+543 chars],2019-09-14T12:12:26Z
5701,bbc-news,BBC News,Sheffield United 0-1 Southampton: Moussa Djenepo solo goal wins it for Saints,Moussa Djenepo's goal - his second for the club overall - was decisive at Bramall Lane  Sheffield United saw a goal ruled out by the video assistant referee as summer signing Moussa Djenepo's fine solo effort saw Southampton claim a hard-fought three points a… [+1228 chars],2019-09-14T16:02:52Z
5705,the-irish-times,The Irish Times,Margaret Atwood: ‘History changed and I saw a different way of doing the story’,ARRIVING 34 YEARS AFTER THE HANDMAIDS TALE  THE TESTAMENTS WAS A VERY LONG TIME COMING. MARGARET ATWOOD TURNS OUT TO BE RETURNING TO A WORLD NOT FAR FROM OUR OWN   Speaking to Margaret Atwood is no breezy endeavour. Extraordinarily focused and perfectly cordi… [+11884 chars],2019-09-14T05:00:00Z
5709,bbc-news,BBC News,2019/09/14 10:00 GMT,The latest five minute news bulletin from BBC World Service.,2019-09-14T10:06:00Z
5713,abc-news,ABC News,Climate change protests hit Frankfurt as auto show opens,Thousands of people are demonstrating in Frankfurt to demand more action against climate change as the German city's auto show opens to the public  with some cycling into the city along highways that were temporarily closed for the occasion.  Demands raised b… [+498 chars],2019-09-14T13:35:10Z
5717,abc-news,ABC News,Police: Florida preacher in custody for raping 2 young girls,A Florida preacher has been charged with raping two young girls.  The Miami Herald reports 54-year-old Yunior Beltres is charged with two counts of sexual battery on a minor. The girls are 9 and 10 years old. They reported the assaults in July  saying they ha… [+543 chars],2019-09-14T15:15:43Z
5721,cnn,CNN,Homeland Security investigating who drew a swastika inside one of its buildings,,2019-09-14T00:38:07Z
5725,bbc-news,BBC News,Facebook removes altered Conservative advertisement,Image copyrightGetty Images  Facebook has removed a Conservative Party advert which misrepresented a BBC News story.  The ad carried a BBC logo and headline saying  £14 billion pound cash boost for schools  - despite the story it linked to putting the figure … [+2225 chars],2019-09-14T15:40:58Z
5729,reuters,Reuters,Martic sets up final with Pliskova at Zhengzhou Open,(Reuters) - Croatia’s Petra Martic and top seed Karolina Pliskova marched into the final of the inaugural Zhengzhou Open with commanding straight sets victories on Saturday.   Seventh seed Martic dispatched Frenchwoman Kristina Mladenovic 6-0 6-3 in 67 minute… [+950 chars],2019-09-14T11:03:08Z
5733,cbs-news,CBS News,How Le Bernardin's sommelier is getting kids to try new foods,,2019-09-14T12:45:26Z
5737,cbs-news,CBS News,Endangered sea turtle impaled with 3-foot long spear in Florida,A 150-pound green sea turtle was found impaled by a spear off Key Largo  Florida  last week. The turtle was rescued and taken to a local hospital  and now officials are searching for a culprit.  The Turtle Hospital in Marathon removed the three-foot spear fro… [+2249 chars],2019-09-14T16:40:10Z
5741,reuters,Reuters,Afghan Taliban send team to Russia after U.S. talks collapse,PESHAWAR  Pakistan (Reuters) - The Taliban have sent a delegation to Russia to discuss prospects for a withdrawal of U.S. troops from Afghanistan following the collapse of talks with the United States this month  officials from the insurgent group said.   The… [+2343 chars],2019-09-14T15:00:24Z
5745,reuters,Reuters,South Africa's deputy mines minister dies in car accident,JOHANNESBURG (Reuters) - South Africa’s Deputy Minister of Mineral Resources and Energy Bavelile Hlongwa has died in a car accident  President Cyril Ramaphosa said on Saturday.   Hlongwa  38  who was appointed in May  died on Friday in an accident that also c… [+512 chars],2019-09-14T08:18:34Z
5749,reuters,Reuters,WTA Premier  Zhengzhou Women's Singles Final Rounds and Seeds Progress,,2019-09-14T09:52:06Z
5753,reuters,Reuters,In break with past  Rome lets charity ship head to Italian port,LAMPEDUSA  Italy (Reuters) - Italy’s new government allowed a French charity ship to head to the island of Lampedusa on Saturday and bring ashore some 82 migrants  reversing the uncompromising  closed-door policy of the previous administration.   The Ocean Vi… [+1660 chars],2019-09-14T09:08:58Z
5757,cbs-news,CBS News,Schiff subpoenas acting intel chief over whistleblower complaint,House Intelligence Committee Chairman Adam Schiff issued a subpoena Friday to Acting Director of National Intelligence Joseph Maguire  alleging the director was unlawfully withholding from the committee a whistleblower disclosure involving an  urgent concern.… [+2167 chars],2019-09-14T03:04:42Z
5761,the-irish-times,The Irish Times,Busted flush: Gold toilet reportedly stolen from English palace,Police are investigating a break-in at Blenheim Palace in England  the ancestral home of the Churchill family  amid reports a golden toilet valued at £1 million was stolen.  Police were called to the stately home in Woodstock  Oxfordshire  just before 5am on … [+1329 chars],2019-09-14T12:22:15Z
5765,reuters,Reuters,Overshadowed by U.S. corruption probe  UAW  GM near contract deadline,DETROIT (Reuters) - Overshadowed by a mushrooming U.S. federal corruption probe into top union officials that has created uncertainty for collective bargaining talks  the contract between the United Auto Workers (UAW) and General Motors Co (GM.N) will expire … [+2677 chars],2019-09-14T11:15:20Z
5769,business-insider,Business Insider,Former ICE director and Democratic lawmakers didn't hide their contempt for each other in fiery hearing,Former Immigration and Customs Enforcement acting director Thomas Homan and Democratic lawmakers traded barbs during a House Oversight Committee hearing on Wednesday  a scene that played out similarly in a previous hearing in July.    Homan  who seved in the … [+2549 chars],2019-09-14T01:45:39Z
5773,reuters,Reuters,Capitals' Kuznetsov gets three-game NHL suspension,The NHL suspended Washington Capitals center Evgeny Kuznetsov for three games without pay for what it termed inappropriate conduct.   The suspension stems from a positive test for cocaine at the 2019 IIHF World Championships on May 26. The International Ice H… [+1643 chars],2019-09-14T15:40:05Z
5777,business-insider,Business Insider,Ohio gamer sentenced to 15 months in prison for 'swatting' incident that killed one person - Business Insider,WICHITA  Kan. (AP) — An Ohio gamer upset about a $1.50 bet while playing Call of Duty: WWII online was sentenced Friday to 15 months in prison for recruiting a prankster to make a bogus emergency call that resulted in the fatal shooting of a Kansas man by pol… [+4623 chars],2019-09-14T03:35:07Z
5781,bbc-news,BBC News,Ashes: England's Ben Stokes hits Australia's Marnus Labuschagne for six to reach half-century,,2019-09-14T14:44:30Z
5785,bbc-news,BBC News,Camanachd Cup final abandoned due to bad weather,The Camanached Cup final between Newtonmore and Oban Camanchd has been abandoned due to poor conditions.  The game was played in treacherous weather in Fort William before referee Robert Baxter halted the game at the start of the second half with the game sit… [+74 chars],2019-09-14T14:34:01Z
5789,business-insider,Business Insider,I walked through Moscow's 'Golden Mile ' one of the city's most expensive neighborhoods  and got a glimpse of what most photos don't show you: It's a mix of the old  the new  and the abandoned,Moscow's Golden Mile  a residential area between the banks of the Moscow River and Ostozhenka Street  is home to some of the city's priciest real estate.    Homes cost an average of $2 million in older buildings and $3.5 million in new construction buildings … [+770 chars],2019-09-14T13:11:00Z
5793,cbs-news,CBS News,Saturday Sessions: Raphael Saadiq performs  Something Keeps Calling ,,2019-09-14T13:09:50Z
5797,the-irish-times,The Irish Times,David McWilliams: What the world’s megacities can teach Dublin,Dubai is not for everyone. The glittering metropolis  which erupts out of the desert  captures much that is good and bad about humanity in a few square miles.  On the good side  this extraordinary trading hub  reveals what human ambition can achieve. As it wa… [+203 chars],2019-09-14T05:00:00Z
5801,the-irish-times,The Irish Times,Tropical-storm-force winds expected to hit Bahamas,A tropical depression near the Bahamas has strengthened into Tropical Storm Humberto.  Parts of the north-western Bahamas that were recently pummelled by Hurricane Dorian are expected to experience tropical-storm-force winds and heavy rain over the weekend  b… [+30 chars],2019-09-14T07:56:26Z
5805,bbc-news,BBC News,Eden Hazard makes debut in Real Madrid win over Levante,Eden Hazard came on for Casemiro after an hour at the Bernabeu  Eden Hazard made his Real Madrid debut as Karim Benzema scored twice in a nervy La Liga win over Levante.  Hazard  a summer signing from Chelsea  has recovered from a muscle injury and came on af… [+1321 chars],2019-09-14T13:07:22Z
5809,abc-news,ABC News,Discounted movie subscription service MoviePass shuts down,The movie ticket subscription service known as MoviePass that allowed subscribers to purchase up to three movie tickets per month for a small fee has temporarily shut down.  MoviePass shut down Saturday and its future is unclear.  Helios and Matheson Analytic… [+557 chars],2019-09-14T16:32:10Z
5813,al-jazeera-english,Al Jazeera English,Democracy will be the loser of Tunisia's presidential election,Tunisians will head to the polls on September 15 to elect a new president in the second such vote since the country's 2011 revolution. The upcoming election  however  is unlikely to cure the Tunisian population's growing sense of disenchantment with the democ… [+6920 chars],2019-09-14T16:02:33Z
5817,cbs-news,CBS News,What we still don't know about the effects of vaping,,2019-09-14T12:12:56Z
5821,the-irish-times,The Irish Times,History will be made – or undone – as football’s greatest rivalry resumes,All-Ireland SFC Final Replay: Dublin v Kerry  Croke Park  Saturday  6pm - Live on RTÉ and Sky Sports  On Saturday evening in Croke Park  in what promises to be as atmospheric a final as ever played  history will either be made or memorably undone in the lates… [+5784 chars],2019-09-14T05:00:45Z
5825,bbc-news,BBC News,Ashes: England's Rory Burns caught by Australia's Tim Paine off Nathan Lyon at The Oval,,2019-09-14T11:12:50Z
5829,cnn,CNN,Debate opens new fronts on guns  Biden's age in Democratic race,,2019-09-14T10:01:19Z
5833,business-insider,Business Insider,The hot trend in ultra-minimalist logos — think Mastercard or Dunkin' — goes exactly against what makes people want to buy stuff,Descriptive logos are typically clearer in their message. Consumers can guess that the World Wildlife Fund's panda logo has something to do with animals. This is true even for more abstract descriptive logos. Spotify's logo  with is three curved stripes  deno… [+1558 chars],2019-09-14T12:30:00Z
5837,bbc-news,BBC News,Tottenham 4-0 Crystal Palace: Mauricio Pochettino praises 'amazing' Spurs attitude,Tottenham boss Mauricio Pochettino praises the  attitude  and  quality  of his players  as Spurs beat Crystal Palace at the Tottenham Hotspur Stadium.  MATCH REPORT: Tottenham v Crystal Palace  Watch highlights of all of Saturday's Premier League fixtures on … [+56 chars],2019-09-14T16:47:50Z
5841,reuters,Reuters,Basketball: U.S. finish seventh at World Cup after Poland win,BEIJING (Reuters) - The U.S. cruised to a 87-74 win over Poland to finish seventh at the FIBA Basketball World Cup on Saturday  putting the seal on the worst-ever performance for the Americans at the tournament.   With the Boston Celtics trio of Kemba Walker … [+732 chars],2019-09-14T10:18:32Z
5845,the-wall-street-journal,The Wall Street Journal,MoviePass Wraps Up Its Theater Subscription Service,MoviePass is finally fading out.The service  which made a splash with a too-good-to-be true subscription service that let customers watch up to a movie a day in theaters for less than $10 a month  said it planned to shut down as of Saturday. MoviePasss parent… [+2781 chars],2019-09-14T13:00:00Z
5849,al-jazeera-english,Al Jazeera English,Timeline: Houthis' drone and missile attacks on Saudi targets,For more than four years  Yemen has been ravaged by a war between the Houthi rebels and the internationally recognised government backed by a military coalition led by Saudi Arabia and the United Arab Emirates.  The conflict has killed tens of thousands of pe… [+6822 chars],2019-09-14T12:05:43Z
5853,cnn,CNN,China's gambling on a nuclear future  but is it destined to lose?,Hong Kong (CNN Business)Panicked shoppers thronged supermarket aisles  grabbing bags of salt by the armful. They queued six deep outside wholesalers. Most went home with only one or two bags; the lucky ones managed to snag a five-year supply before stocks ran… [+14176 chars],2019-09-14T00:26:26Z
5857,the-new-york-times,The New York Times,A Fashion/Food Blowout in the Shadow of Brexit,The restaurateurs said they had been considering the London scene for some time. So why come now  when so many Europeans are leaving?  Yes  there is Brexit and it's a competitive market  but we saw a real opportunity for what we built in France to find new fa… [+434 chars],2019-09-14T05:05:09Z
5861,cbs-news,CBS News,Raphael Saadiq opens up about grief  loss and his most personal project yet,,2019-09-14T13:03:04Z
5865,cnn,CNN,Elizabeth Warren has a plan for just about everything -- but not health care,,2019-09-14T12:31:12Z
5869,reuters,Reuters,Turkey says OIC to convene after Netanyahu annexation plans,ANKARA (Reuters) - The Organisation of Islamic Cooperation (OIC) will hold an extraordinary meeting on Sunday to discuss Israel’s announcement of its intention to annex areas of the West Bank  the Turkish foreign ministry said on Saturday.   Israel’s Prime Mi… [+1037 chars],2019-09-14T11:16:00Z
5873,al-jazeera-english,Al Jazeera English,Taliban delegation visits Russia after Trump says talks 'dead',Taliban representatives have held discussions with Russian officials in Moscow  just days after US President Donald Trump declared months-long peace talks between Washington and the group  dead .  Taliban's Qatar-based spokesman Suhail Shaheen confirmed the m… [+1978 chars],2019-09-14T07:05:10Z
5877,the-irish-times,The Irish Times,RWC moments: The All Blacks leave it to Beaver,Stephen Donald kicked the winning penalty that secured New Zealand an 8-7 victory over France in the 2011 World Cup final on home soil  bringing to an end a 24-year wait to win the Webb Ellis Cup for a second time.   Donald wasnt part of the original New Zeal… [+2693 chars],2019-09-14T13:00:00Z
5881,abc-news,ABC News,Skirmishes break out in Hong Kong mall amid counter rallies,Supporters of the ongoing protests for democratic reforms in Hong Kong have clashed with supporters of the central government at a shopping mall in the semi-autonomous Chinese territory.  Hundreds of pro-Beijing demonstrators waved Chinese flags and chanted s… [+537 chars],2019-09-14T07:52:51Z
5885,bbc-news,BBC News,2019/09/14 05:00 GMT,The latest five minute news bulletin from BBC World Service.,2019-09-14T05:06:00Z
5889,reuters,Reuters,Saudi Arabia's oil supply disrupted after drone attacks: sources,DUBAI/LONDON (Reuters) - Saudi Arabia’s oil production and exports have been disrupted  said three sources familiar with the matter  after drone attacks on two Aramco plants on Saturday  including the world’s biggest oil processing facility.   One of the sour… [+485 chars],2019-09-14T14:19:31Z
5893,the-new-york-times,The New York Times,Michigan Police Officer Is Terminated After K.K.K. Application Was Found in His Home,Nothing was revealed to us that shocked us  Chief Lewis said of the investigation.   The Muskegon Police Department  Officer Anderson and the Police Officers Association of Michigan did not immediately respond to calls and emails seeking comment on Friday.   … [+1130 chars],2019-09-14T00:51:43Z
5897,cnn,CNN,Fact check: Could a President Beto O'Rourke actually confiscate assault weapons?,(CNN)Former Rep. Beto O'Rourke of Texas has made his position on assault weapons crystal clear.  Hell  yes  we're going to take your AR-15  your AK-47   O'Rourke said during Thursday's Democratic presidential debate.  We're not going to allow it to be used ag… [+2910 chars],2019-09-14T12:06:31Z
5901,cbs-news,CBS News,Afghan women fear they'll lose rights if the Taliban regains power,,2019-09-14T12:02:45Z
5905,newsweek,Newsweek,Tropical Storm Humberto Takes Aim At Hurricane-Battered Bahamas,Tropical Storm Humberto is passing east of Abaco Island in the Bahamas Saturday morning  according to the National Hurricane Center (NHC).  As of 11 a.m. ET Saturday  NHC forecasters predicted  tropical-storm-force winds and heavy rainfall  over Bermuda and p… [+2490 chars],2019-09-14T14:57:44Z
5909,bbc-news,BBC News,US baby born on 9/11 at 9:11 weighs 9lbs 11oz,Image copyrightMethodist Healthcare  A US mother says her newborn daughter is a  little miracle  after she was born on the anniversary of the 9/11 attacks at 9:11pm weighing 9lbs11oz.  Little Christina Brown came into the world at Methodist LeBonheur Hospital… [+1514 chars],2019-09-14T08:13:18Z
5913,reuters,Reuters,Hong Kong police break up scattered clashes between rival protesters,HONG KONG (Reuters) - Baton-wielding Hong Kong police moved in to break up scuffles on Saturday between pro-China protesters and those denouncing perceived Chinese meddling in the Asian financial hub  the latest in months of sometimes violent clashes.   The p… [+3164 chars],2019-09-14T09:59:43Z
5917,reuters,Reuters,Ukraine wheat export memorandum with traders to be signed soon: minister,KIEV (Reuters) - Ukraine will soon sign its annual wheat export memorandum with traders  the new Minister of Economy  Trade and Agriculture Tymofiy Mylovanov told Reuters on the sidelines of the Yalta European Strategy (YES) summit.   The ministry and traders… [+436 chars],2019-09-14T09:58:50Z
5921,bbc-news,BBC News,2019/09/14 09:00 GMT,The latest five minute news bulletin from BBC World Service.,2019-09-14T09:06:00Z
5925,the-irish-times,The Irish Times,Subscriber Only: Fintan O’Toole: For the first time since 1171  Ireland is more powerful than Britain,It is foolish to read too much into body language  but what we saw in Dublin on Monday morning was startling. The Taoiseach was calm  clear  sure of his tone  which was neither aggressive nor ingratiating.  Boris Johnson was deeply uncertain  unable to stand … [+240 chars],2019-09-14T05:00:00Z
